,dt
1271,308.0
1272,302.0
1273,289.0
1274,302.0
1275,335.0
1276,265.0
1277,301.0
1278,301.0
1279,600.0
1280,301.0
1281,309.0
1282,293.0
1283,307.0
1284,291.0
1285,309.0
1286,336.0
1287,264.0
1288,293.0
1289,601.0
1290,301.0
1291,300.0
1292,301.0
1293,301.0
1294,299.0
1295,301.0
1296,299.0
1297,601.0
1298,301.0
1299,902.0
1300,299.0
1301,309.0
1302,298.0
1303,301.0
1304,293.0
1305,301.0
1306,335.0
1307,266.0
1308,301.0
1309,299.0
1310,301.0
1311,301.0
1312,299.0
1313,309.0
1314,292.0
1315,300.0
1316,301.0
1317,309.0
1318,321.0
1319,872.0
1320,301.0
1321,307.0
1322,594.0
1323,308.0
1324,300.0
1325,602.0
1326,316.0
1327,284.0
1328,301.0
1329,291.0
1330,301.0
1331,601.0
1332,300.0
1333,300.0
1334,301.0
1335,298.0
1336,311.0
1337,312.0
1338,287.0
1339,292.0
1340,310.0
1341,291.0
1342,302.0
1343,307.0
1344,293.0
1345,600.0
1346,300.0
1347,300.0
1348,337.0
1349,264.0
1350,301.0
1351,300.0
1352,302.0
1353,299.0
1354,309.0
1355,292.0
1356,601.0
1357,300.0
1358,300.0
1359,601.0
1360,301.0
1361,301.0
1362,607.0
1363,293.0
1364,307.0
1365,301.0
1366,298.0
1367,298.0
1368,303.0
1369,375.0
1370,220.0
1371,302.0
1372,299.0
1373,300.0
1374,300.0
1375,302.0
1376,300.0
1377,299.0
1378,302.0
1379,300.0
1380,635.0
1381,265.0
1382,308.0
1383,294.0
1384,307.0
1385,880.0
1386,314.0
1387,301.0
1388,600.0
1389,331.0
1390,872.0
1391,298.0
1392,302.0
1393,299.0
1394,301.0
1395,301.0
1396,301.0
1397,300.0
1398,300.0
1399,326.0
1400,275.0
1401,299.0
1402,602.0
1403,300.0
1404,301.0
1405,902.0
1406,307.0
1407,293.0
1408,609.0
1409,299.0
1410,302.0
1411,591.0
1412,307.0
1413,294.0
1414,601.0
1415,301.0
1416,310.0
1417,590.0
1418,307.0
1419,294.0
1420,299.0
1421,301.0
1422,300.0
1423,309.0
1424,293.0
1425,300.0
1426,300.0
1427,303.0
1428,328.0
1429,870.0
1430,311.0
1431,298.0
1432,292.0
1433,309.0
1434,292.0
1435,302.0
1436,299.0
1437,300.0
1438,328.0
1439,273.0
1440,301.0
1441,300.0
1442,300.0
1443,309.0
1444,593.0
1445,301.0
1446,306.0
1447,928.0
1448,266.0
1449,902.0
1450,364.0
1451,237.0
1452,301.0
1453,310.0
1454,290.0
1455,300.0
1456,301.0
1457,330.0
1458,271.0
1459,299.0
1460,301.0
1461,299.0
1462,309.0
1463,594.0
1464,601.0
1465,300.0
1466,307.0
1467,319.0
1468,575.0
1469,300.0
1470,615.0
1471,286.0
1472,301.0
1473,911.0
1474,299.0
1475,592.0
1476,601.0
1477,305.0
1478,302.0
1479,349.0
1480,252.0
1481,1197.0
1482,338.0
1483,260.0
1484,307.0
1485,293.0
1486,300.0
1487,309.0
1488,293.0
1489,300.0
1490,307.0
1491,293.0
1492,601.0
1493,331.0
1494,271.0
1495,600.0
1496,306.0
1497,303.0
1498,599.0
1499,303.0
1500,297.0
1501,934.0
1502,262.0
1503,299.0
1504,301.0
1505,301.0
1506,300.0
1507,601.0
1508,317.0
1509,284.0
1510,300.0
1511,299.0
1512,335.0
1513,266.0
1514,300.0
1515,308.0
1516,293.0
1517,601.0
1518,300.0
1519,312.0
1520,290.0
1521,300.0
1522,300.0
1523,901.0
1524,301.0
1525,908.0
1526,293.0
1527,602.0
1528,299.0
1529,300.0
1530,326.0
1531,576.0
1532,300.0
1533,301.0
1534,299.0
1535,301.0
1536,601.0
1537,311.0
1538,290.0
1539,300.0
1540,323.0
1541,283.0
1542,299.0
1543,604.0
1544,294.0
1545,299.0
1546,301.0
1547,306.0
1548,303.0
1549,299.0
1550,296.0
1551,323.0
1552,275.0
1553,300.0
1554,300.0
1555,300.0
1556,300.0
1557,902.0
1558,301.0
1559,601.0
1560,331.0
1561,269.0
1562,300.0
1563,1211.0
1564,299.0
1565,298.0
1566,295.0
1567,300.0
1568,301.0
1569,332.0
1570,269.0
1571,301.0
1572,298.0
1573,394.0
1574,208.0
1575,600.0
1576,310.0
1577,291.0
1578,300.0
1579,301.0
1580,906.0
1581,299.0
1582,602.0
1583,298.0
1584,300.0
1585,601.0
1586,309.0
1587,290.0
1588,330.0
1589,571.0
1590,300.0
1591,603.0
1592,606.0
1593,297.0
1594,300.0
1595,303.0
1596,301.0
1597,319.0
1598,274.0
1599,301.0
1600,299.0
1601,301.0
1602,301.0
1603,308.0
1604,592.0
1605,308.0
1606,293.0
1607,623.0
1608,278.0
1609,602.0
1610,299.0
1611,301.0
1612,308.0
1613,301.0
1614,599.0
1615,294.0
1616,617.0
1617,283.0
1618,611.0
1619,291.0
1620,307.0
1621,300.0
1622,293.0
1623,302.0
1624,299.0
1625,309.0
1626,299.0
1627,324.0
1628,270.0
1629,300.0
1630,301.0
1631,300.0
1632,301.0
1633,300.0
1634,300.0
1635,300.0
1636,601.0
1637,301.0
1638,328.0
1639,273.0
1640,300.0
1641,307.0
1642,292.0
1643,609.0
1644,293.0
1645,308.0
1646,593.0
1647,300.0
1648,601.0
1649,308.0
1650,293.0
1651,601.0
1652,902.0
1653,308.0
1654,292.0
1655,301.0
1656,330.0
1657,279.0
1658,291.0
1659,309.0
1660,291.0
1661,301.0
1662,308.0
1663,594.0
1664,300.0
1665,298.0
1666,629.0
1667,280.0
1668,301.0
1669,594.0
1670,299.0
1671,302.0
1672,611.0
1673,291.0
1674,300.0
1675,300.0
1676,322.0
1677,278.0
1678,301.0
1679,310.0
1680,291.0
1681,299.0
1682,301.0
1683,300.0
1684,300.0
1685,302.0
1686,300.0
1687,309.0
1688,328.0
1689,262.0
1690,302.0
1691,306.0
1692,295.0
