,dt
15599,360.0
15600,720.0
15601,720.0
15602,420.0
15603,720.0
15604,660.0
15605,360.0
15606,720.0
15607,720.0
15608,420.0
15609,720.0
15610,660.0
15611,600.0
15612,720.0
15613,660.0
15614,240.0
15615,720.0
15616,660.0
15617,360.0
15618,720.0
15619,720.0
15620,420.0
15621,720.0
15622,660.0
15623,840.0
15624,660.0
15625,720.0
15626,180.0
15627,720.0
15628,660.0
15629,360.0
15630,720.0
15631,720.0
15632,420.0
15633,720.0
15634,660.0
15635,360.0
15636,720.0
15637,720.0
15638,420.0
15639,720.0
15640,660.0
15641,360.0
15642,720.0
15643,720.0
15644,420.0
15645,720.0
15646,660.0
15647,360.0
15648,720.0
15649,720.0
15650,420.0
15651,720.0
15652,660.0
15653,360.0
15654,720.0
15655,720.0
15656,420.0
15657,720.0
15658,660.0
15659,360.0
15660,720.0
15661,720.0
15662,600.0
15663,720.0
15664,720.0
15665,360.0
15666,660.0
15667,720.0
15668,420.0
15669,720.0
15670,720.0
15671,360.0
15672,660.0
15673,720.0
15674,420.0
15675,720.0
15676,720.0
15677,360.0
15678,660.0
15679,720.0
15680,420.0
15681,720.0
15682,720.0
15683,360.0
15684,660.0
15685,720.0
15686,420.0
15687,720.0
15688,720.0
15689,360.0
15690,660.0
15691,720.0
15692,420.0
15693,720.0
15694,720.0
15695,360.0
15696,660.0
15697,720.0
15698,420.0
15699,720.0
15700,720.0
15701,360.0
15702,660.0
15703,720.0
15704,420.0
15705,720.0
15706,720.0
15707,600.0
15708,660.0
15709,720.0
15710,420.0
15711,720.0
15712,660.0
15713,360.0
15714,720.0
15715,720.0
15716,420.0
15717,720.0
15718,660.0
15719,420.0
15720,660.0
15721,720.0
15722,420.0
15723,720.0
15724,660.0
15725,420.0
15726,660.0
15727,720.0
15728,420.0
15729,720.0
15730,660.0
15731,360.0
15732,720.0
15733,720.0
15734,420.0
15735,720.0
15736,720.0
15737,360.0
15738,660.0
15739,720.0
15740,420.0
15741,720.0
15742,720.0
15743,360.0
15744,660.0
15745,720.0
15746,420.0
15747,720.0
15748,720.0
15749,360.0
15750,660.0
15751,720.0
15752,420.0
15753,720.0
15754,720.0
15755,360.0
15756,660.0
15757,720.0
15758,420.0
15759,720.0
15760,720.0
15761,360.0
15762,660.0
15763,720.0
15764,420.0
15765,720.0
15766,720.0
15767,300.0
15768,720.0
15769,720.0
15770,420.0
15771,720.0
15772,720.0
15773,360.0
15774,660.0
15775,720.0
15776,420.0
15777,720.0
15778,720.0
15779,540.0
15780,720.0
15781,720.0
15782,180.0
15783,720.0
15784,720.0
15785,300.0
15786,720.0
15787,720.0
15788,420.0
15789,720.0
15790,720.0
15791,360.0
15792,660.0
15793,720.0
15794,420.0
15795,720.0
15796,720.0
15797,360.0
15798,660.0
15799,720.0
15800,420.0
15801,720.0
15802,720.0
15803,780.0
15804,660.0
15805,720.0
15806,180.0
15807,720.0
15808,720.0
15809,360.0
15810,660.0
15811,720.0
15812,420.0
15813,720.0
15814,720.0
15815,540.0
15816,720.0
15817,720.0
15818,180.0
15819,720.0
15820,720.0
15821,360.0
15822,660.0
15823,720.0
15824,420.0
15825,720.0
15826,720.0
15827,360.0
15828,660.0
15829,720.0
15830,420.0
15831,720.0
15832,720.0
15833,360.0
15834,660.0
15835,720.0
15836,420.0
15837,720.0
15838,720.0
15839,360.0
15840,720.0
15841,660.0
15842,480.0
15843,660.0
15844,720.0
15845,360.0
15846,720.0
15847,660.0
15848,480.0
15849,660.0
15850,720.0
15851,780.0
15852,720.0
15853,720.0
15854,180.0
15855,720.0
15856,660.0
15857,360.0
15858,720.0
15859,720.0
15860,420.0
15861,660.0
15862,720.0
15863,360.0
15864,720.0
15865,720.0
15866,420.0
15867,720.0
15868,660.0
15869,420.0
15870,660.0
15871,720.0
15872,420.0
15873,720.0
15874,660.0
15875,360.0
15876,720.0
15877,720.0
15878,420.0
15879,720.0
15880,660.0
15881,360.0
15882,720.0
15883,720.0
15884,420.0
15885,720.0
15886,660.0
15887,360.0
15888,720.0
15889,720.0
15890,420.0
15891,720.0
15892,660.0
15893,360.0
15894,720.0
15895,720.0
15896,420.0
15897,720.0
15898,660.0
15899,360.0
15900,720.0
15901,720.0
15902,420.0
15903,720.0
15904,660.0
15905,360.0
15906,720.0
15907,720.0
15908,420.0
15909,720.0
15910,660.0
15911,360.0
15912,720.0
15913,720.0
15914,420.0
15915,720.0
15916,660.0
15917,360.0
15918,720.0
15919,720.0
15920,420.0
15921,720.0
15922,660.0
15923,360.0
15924,720.0
15925,720.0
15926,420.0
15927,720.0
15928,660.0
15929,360.0
15930,720.0
15931,720.0
15932,420.0
15933,720.0
15934,660.0
15935,420.0
15936,660.0
15937,720.0
15938,420.0
15939,720.0
15940,660.0
15941,360.0
15942,720.0
15943,720.0
15944,420.0
15945,720.0
15946,660.0
15947,360.0
15948,720.0
15949,720.0
15950,420.0
15951,720.0
15952,660.0
15953,420.0
15954,660.0
15955,720.0
15956,420.0
15957,720.0
15958,660.0
15959,420.0
15960,660.0
15961,720.0
15962,420.0
15963,720.0
15964,660.0
15965,360.0
15966,720.0
15967,720.0
15968,420.0
15969,720.0
15970,720.0
15971,300.0
15972,720.0
15973,720.0
15974,420.0
15975,720.0
15976,720.0
15977,300.0
15978,720.0
15979,720.0
15980,420.0
15981,720.0
15982,720.0
15983,360.0
15984,660.0
15985,720.0
15986,420.0
15987,720.0
15988,720.0
15989,360.0
15990,660.0
15991,720.0
15992,420.0
15993,720.0
15994,720.0
15995,360.0
15996,660.0
15997,720.0
15998,420.0
15999,720.0
16000,720.0
16001,360.0
16002,660.0
16003,720.0
16004,420.0
16005,720.0
16006,720.0
16007,360.0
16008,660.0
16009,720.0
16010,420.0
16011,720.0
16012,720.0
16013,360.0
16014,660.0
16015,720.0
16016,420.0
16017,720.0
16018,720.0
16019,360.0
16020,660.0
16021,720.0
16022,420.0
16023,720.0
16024,2100.0
16025,1680.0
16026,1260.0
16027,660.0
16028,360.0
16029,720.0
16030,720.0
16031,180.0
16032,720.0
16033,660.0
16034,360.0
16035,720.0
16036,720.0
16037,420.0
16038,720.0
16039,660.0
16040,420.0
16041,660.0
16042,720.0
16043,420.0
16044,720.0
16045,660.0
16046,420.0
16047,660.0
16048,720.0
16049,420.0
16050,720.0
16051,660.0
16052,360.0
16053,720.0
16054,720.0
16055,1380.0
16056,840.0
16057,360.0
16058,660.0
16059,720.0
16060,180.0
16061,720.0
16062,720.0
16063,360.0
16064,660.0
16065,720.0
16066,10560.0
16067,780.0
16068,3060.0
16069,7980.0
16070,720.0
16071,720.0
16072,360.0
16073,660.0
16074,720.0
16075,420.0
16076,720.0
16077,720.0
16078,360.0
16079,660.0
16080,720.0
16081,420.0
16082,720.0
16083,720.0
16084,360.0
16085,660.0
16086,720.0
16087,420.0
16088,1620.0
16089,360.0
16090,720.0
16091,780.0
16092,840.0
16093,720.0
16094,660.0
16095,420.0
16096,660.0
16097,720.0
16098,21840.0
16099,660.0
16100,720.0
16101,600.0
16102,660.0
16103,720.0
16104,420.0
16105,780.0
16106,3060.0
16107,660.0
16108,8760.0
16109,660.0
16110,1560.0
16111,720.0
16112,720.0
16113,1440.0
16114,720.0
16115,5100.0
16116,660.0
16117,2160.0
16118,660.0
16119,720.0
16120,660.0
16121,780.0
16122,780.0
16123,1200.0
16124,720.0
16125,720.0
16126,180.0
16127,3060.0
16128,660.0
16129,720.0
16130,420.0
16131,720.0
16132,720.0
16133,360.0
16134,660.0
16135,780.0
16136,7560.0
16137,600.0
16138,780.0
16139,2160.0
16140,720.0
16141,720.0
16142,360.0
16143,660.0
16144,720.0
16145,420.0
16146,720.0
16147,840.0
16148,660.0
16149,720.0
16150,720.0
16151,660.0
16152,780.0
16153,660.0
16154,1200.0
16155,1680.0
16156,6480.0
16157,660.0
16158,720.0
16159,360.0
16160,720.0
16161,720.0
16162,240.0
16163,720.0
16164,720.0
16165,360.0
16166,660.0
16167,840.0
16168,660.0
16169,660.0
16170,720.0
16171,360.0
16172,720.0
16173,720.0
16174,420.0
16175,720.0
16176,1680.0
16177,720.0
16178,900.0
16179,1440.0
16180,1620.0
16181,360.0
16182,840.0
16183,900.0
16184,180.0
16185,720.0
16186,840.0
16187,660.0
16188,720.0
16189,720.0
16190,420.0
16191,660.0
16192,1200.0
16193,1620.0
16194,6780.0
16195,720.0
16196,720.0
16197,360.0
16198,1680.0
16199,1260.0
16200,660.0
16201,720.0
16202,360.0
16203,720.0
16204,720.0
16205,289740.0
16206,720.0
16207,720.0
16208,180.0
16209,720.0
16210,720.0
16211,360.0
16212,660.0
16213,720.0
16214,420.0
16215,720.0
16216,720.0
16217,360.0
16218,660.0
16219,720.0
16220,420.0
16221,720.0
16222,720.0
16223,420.0
16224,660.0
16225,720.0
16226,420.0
16227,720.0
16228,660.0
16229,360.0
16230,720.0
16231,720.0
16232,420.0
16233,720.0
16234,660.0
16235,660.0
16236,660.0
16237,720.0
16238,420.0
16239,720.0
16240,720.0
16241,360.0
16242,660.0
16243,720.0
16244,420.0
16245,720.0
16246,720.0
16247,360.0
16248,660.0
16249,720.0
16250,420.0
16251,720.0
16252,720.0
16253,360.0
16254,660.0
16255,720.0
16256,420.0
16257,720.0
16258,720.0
16259,360.0
16260,660.0
16261,720.0
16262,420.0
16263,720.0
16264,720.0
16265,360.0
16266,660.0
16267,720.0
16268,420.0
16269,720.0
16270,720.0
16271,360.0
16272,660.0
16273,720.0
16274,420.0
16275,720.0
16276,720.0
16277,360.0
16278,660.0
16279,720.0
16280,420.0
16281,720.0
16282,720.0
16283,540.0
16284,720.0
16285,720.0
16286,180.0
16287,720.0
16288,720.0
16289,360.0
16290,660.0
16291,720.0
16292,420.0
16293,720.0
16294,720.0
16295,360.0
16296,660.0
16297,720.0
16298,420.0
16299,720.0
16300,720.0
16301,360.0
16302,720.0
16303,660.0
16304,420.0
16305,720.0
16306,720.0
16307,360.0
16308,660.0
16309,720.0
16310,420.0
16311,720.0
16312,720.0
16313,360.0
16314,660.0
16315,720.0
16316,420.0
16317,720.0
16318,720.0
16319,360.0
16320,660.0
16321,720.0
16322,420.0
16323,720.0
16324,720.0
16325,600.0
16326,660.0
16327,720.0
16328,180.0
16329,720.0
16330,720.0
16331,360.0
16332,660.0
16333,720.0
16334,420.0
16335,720.0
16336,720.0
16337,360.0
16338,720.0
16339,660.0
16340,420.0
16341,720.0
16342,720.0
16343,360.0
16344,720.0
16345,720.0
16346,360.0
16347,720.0
16348,720.0
16349,600.0
16350,720.0
16351,720.0
16352,180.0
16353,720.0
16354,660.0
16355,420.0
16356,660.0
16357,720.0
16358,420.0
16359,720.0
16360,660.0
16361,420.0
16362,660.0
16363,720.0
16364,420.0
16365,720.0
16366,660.0
16367,420.0
16368,660.0
16369,720.0
16370,420.0
16371,720.0
16372,660.0
16373,420.0
16374,660.0
16375,720.0
16376,420.0
16377,720.0
16378,660.0
16379,600.0
16380,720.0
16381,720.0
16382,180.0
16383,720.0
16384,720.0
16385,360.0
16386,660.0
16387,720.0
16388,420.0
16389,720.0
16390,720.0
16391,600.0
16392,660.0
16393,720.0
16394,240.0
16395,660.0
16396,720.0
16397,600.0
16398,720.0
16399,660.0
16400,240.0
16401,660.0
16402,720.0
16403,360.0
16404,720.0
16405,720.0
16406,420.0
16407,660.0
16408,720.0
16409,360.0
16410,720.0
16411,720.0
16412,420.0
16413,660.0
16414,720.0
16415,360.0
16416,720.0
16417,720.0
16418,420.0
16419,660.0
16420,720.0
16421,360.0
16422,720.0
16423,720.0
16424,420.0
16425,660.0
16426,720.0
16427,360.0
16428,720.0
16429,720.0
16430,420.0
16431,660.0
16432,720.0
16433,360.0
16434,720.0
16435,720.0
16436,420.0
16437,660.0
16438,720.0
16439,360.0
16440,720.0
16441,720.0
16442,420.0
16443,660.0
16444,720.0
16445,360.0
16446,720.0
16447,720.0
16448,39420.0
16449,8400.0
16450,660.0
16451,720.0
16452,5220.0
16453,4920.0
16454,420.0
16455,720.0
16456,4200.0
16457,300.0
16458,2880.0
16459,660.0
16460,720.0
16461,180.0
16462,720.0
16463,720.0
16464,360.0
16465,660.0
16466,720.0
16467,19800.0
16468,660.0
16469,420.0
16470,1740.0
16471,180.0
16472,720.0
16473,720.0
16474,3060.0
16475,720.0
16476,660.0
16477,420.0
16478,660.0
16479,720.0
16481,720.0
16482,360.0
16483,720.0
16484,660.0
16485,480.0
16486,660.0
16487,720.0
16488,360.0
16489,720.0
16490,660.0
16491,480.0
16492,660.0
16493,720.0
16494,360.0
16495,720.0
16496,660.0
16497,480.0
16498,660.0
16499,720.0
16500,360.0
16501,720.0
16502,720.0
16503,420.0
16504,660.0
16505,720.0
16506,360.0
16507,720.0
16508,660.0
16509,660.0
16510,660.0
16511,720.0
16512,780.0
16513,720.0
16514,660.0
16515,240.0
16516,660.0
16517,720.0
16518,360.0
16519,720.0
16520,660.0
16521,480.0
16522,660.0
16523,720.0
16524,360.0
16525,720.0
16526,660.0
16527,480.0
16528,660.0
16529,720.0
16530,360.0
16531,720.0
16532,660.0
16533,480.0
16534,660.0
16535,720.0
16536,600.0
16537,660.0
16538,720.0
16539,240.0
16540,660.0
16541,720.0
16542,360.0
16543,720.0
16544,660.0
16545,480.0
16546,660.0
16547,720.0
16548,360.0
16549,660.0
16550,720.0
16551,480.0
16552,660.0
16553,720.0
16554,360.0
16555,720.0
16556,660.0
16557,480.0
16558,660.0
16559,720.0
16560,360.0
16561,720.0
16562,660.0
16563,480.0
16564,660.0
16565,720.0
16566,360.0
16567,720.0
16568,660.0
16569,480.0
16570,660.0
16571,720.0
16572,360.0
16573,720.0
16574,720.0
16575,420.0
16576,660.0
16577,720.0
16578,420.0
16579,660.0
16580,720.0
16581,420.0
16582,660.0
16583,720.0
16584,360.0
16585,720.0
16586,660.0
16587,480.0
16588,660.0
16589,720.0
16590,360.0
16591,720.0
16592,660.0
16593,480.0
16594,660.0
16595,720.0
16596,360.0
16597,720.0
16598,720.0
16599,420.0
16600,660.0
16601,720.0
16602,360.0
16603,720.0
16604,720.0
16605,420.0
16606,660.0
16607,720.0
16608,360.0
16609,720.0
16610,720.0
16611,420.0
16612,660.0
16613,720.0
16614,360.0
16615,720.0
16616,720.0
16617,420.0
16618,660.0
16619,720.0
16620,360.0
16621,720.0
16622,720.0
16623,420.0
16624,660.0
16625,720.0
16626,360.0
16627,720.0
16628,720.0
16629,420.0
16630,660.0
16631,720.0
16632,420.0
16633,660.0
16634,720.0
16635,420.0
16636,720.0
16637,660.0
16638,360.0
16639,720.0
16640,720.0
16641,420.0
16642,720.0
16643,660.0
16644,360.0
16645,720.0
16646,720.0
16647,420.0
16648,720.0
16649,660.0
16650,360.0
16651,720.0
16652,720.0
16653,420.0
16654,720.0
16655,660.0
16656,360.0
16657,720.0
16658,720.0
16659,420.0
16660,720.0
16661,660.0
16662,360.0
16663,720.0
16664,720.0
16665,420.0
16666,720.0
16667,660.0
16668,360.0
16669,720.0
16670,720.0
16671,420.0
16672,720.0
16673,660.0
16674,360.0
16675,720.0
16676,720.0
16677,420.0
16678,720.0
16679,660.0
16680,360.0
16681,720.0
16682,720.0
16683,420.0
16684,720.0
16685,660.0
16686,360.0
16687,720.0
16688,720.0
16689,420.0
16690,720.0
16691,660.0
16692,360.0
16693,720.0
16694,720.0
16695,420.0
16696,720.0
16697,660.0
16698,360.0
16699,720.0
16700,720.0
16701,420.0
16702,720.0
16703,660.0
16704,360.0
16705,720.0
16706,720.0
16707,420.0
16708,720.0
16709,660.0
16710,420.0
16711,660.0
16712,720.0
16713,420.0
16714,720.0
16715,660.0
16716,360.0
16717,720.0
16718,720.0
16719,420.0
16720,720.0
16721,660.0
16722,360.0
16723,720.0
16724,720.0
16725,420.0
16726,720.0
16727,660.0
16728,360.0
16729,720.0
16730,720.0
16731,420.0
16732,720.0
16733,660.0
16734,360.0
16735,720.0
16736,720.0
16737,420.0
16738,720.0
16739,660.0
16740,360.0
16741,720.0
16742,720.0
16743,420.0
16744,720.0
16745,720.0
16746,360.0
16747,660.0
16748,720.0
16749,420.0
16750,720.0
16751,720.0
16752,300.0
16753,720.0
16754,720.0
16755,420.0
16756,720.0
16757,720.0
16758,360.0
16759,660.0
16760,720.0
16761,420.0
16762,720.0
16763,720.0
16764,360.0
16765,660.0
16766,720.0
16767,420.0
16768,720.0
16769,720.0
16770,360.0
16771,660.0
16772,720.0
16773,420.0
16774,720.0
16775,720.0
16776,360.0
16777,660.0
16778,720.0
16779,420.0
16780,720.0
16781,720.0
16782,360.0
16783,660.0
16784,720.0
16785,420.0
16786,720.0
16787,720.0
16788,540.0
16789,720.0
16790,720.0
16791,180.0
16792,720.0
16793,720.0
16794,360.0
16795,660.0
16796,720.0
16797,420.0
16798,720.0
16799,720.0
16800,360.0
16801,660.0
16802,720.0
16803,420.0
16804,720.0
16805,720.0
16806,360.0
16807,660.0
16808,720.0
16809,279300.0
16810,720.0
16811,660.0
16812,420.0
16813,660.0
16814,720.0
16815,11880.0
16816,180.0
16817,720.0
16818,660.0
16819,600.0
16820,720.0
16821,720.0
16822,180.0
16823,720.0
16824,660.0
16825,600.0
16826,720.0
16827,660.0
16828,240.0
16829,720.0
16830,660.0
16831,360.0
16832,720.0
16833,720.0
16834,420.0
16835,720.0
16836,720.0
16837,360.0
16838,660.0
16839,720.0
16840,420.0
16841,720.0
16842,720.0
16843,360.0
16844,660.0
16845,720.0
16846,35280.0
16847,660.0
16848,360.0
16849,720.0
16850,720.0
16851,180.0
16852,720.0
16853,720.0
16854,360.0
16855,660.0
16856,720.0
16857,540.0
16858,660.0
16859,720.0
16860,1320.0
16861,660.0
16862,240.0
16863,660.0
16864,720.0
16865,2100.0
16866,720.0
16867,240.0
16868,660.0
16869,720.0
16870,360.0
16871,720.0
16872,720.0
16873,420.0
16874,660.0
16875,720.0
16876,360.0
16877,720.0
16878,1140.0
16879,660.0
16880,720.0
16881,600.0
16882,720.0
16883,660.0
16884,240.0
16885,660.0
16886,720.0
16887,600.0
16888,660.0
16889,720.0
16890,240.0
16891,660.0
16892,720.0
16893,600.0
16894,660.0
16895,720.0
16896,240.0
16897,660.0
16898,720.0
16899,360.0
16900,720.0
16901,720.0
16902,420.0
16903,660.0
16904,720.0
16905,360.0
16906,720.0
16907,720.0
16908,420.0
16909,660.0
16910,720.0
16911,360.0
16912,720.0
16913,720.0
16914,420.0
16915,660.0
16916,720.0
16917,420.0
16918,660.0
16919,720.0
16920,420.0
16921,720.0
16922,660.0
16923,360.0
16924,720.0
16925,720.0
16926,420.0
16927,720.0
16928,660.0
16929,360.0
16930,720.0
16931,720.0
16932,420.0
16933,720.0
16934,660.0
16935,360.0
16936,720.0
16937,720.0
16938,420.0
16939,720.0
16940,660.0
16941,600.0
16942,720.0
16943,660.0
16944,480.0
16945,660.0
16946,720.0
16947,360.0
16948,720.0
16949,660.0
16950,480.0
16951,660.0
16952,720.0
16953,600.0
16954,660.0
16955,720.0
16956,240.0
16957,660.0
16958,720.0
16959,600.0
16960,720.0
16961,660.0
16962,240.0
16963,660.0
16964,720.0
16965,360.0
16966,720.0
16967,660.0
16968,480.0
16969,660.0
16970,720.0
16971,360.0
16972,720.0
16973,660.0
16974,480.0
16975,660.0
16976,720.0
16977,360.0
16978,720.0
16979,720.0
16980,420.0
16981,720.0
16982,720.0
16983,360.0
16984,720.0
16985,720.0
16986,360.0
16987,660.0
16988,720.0
16989,360.0
16990,720.0
16991,660.0
16992,480.0
16993,660.0
16994,720.0
16995,600.0
16996,660.0
16997,720.0
16998,240.0
16999,780.0
17000,660.0
17001,360.0
17002,720.0
17003,720.0
17004,360.0
17005,660.0
17006,720.0
17007,360.0
17008,720.0
17009,660.0
17010,480.0
17011,3960.0
17012,720.0
17013,420.0
17014,660.0
17015,720.0
17016,360.0
17017,720.0
17018,720.0
17019,420.0
17020,660.0
17021,720.0
17022,360.0
17023,720.0
17024,720.0
17025,420.0
17026,660.0
17027,720.0
17028,360.0
17029,720.0
17030,720.0
17031,420.0
17032,660.0
17033,720.0
17034,360.0
17035,720.0
17036,720.0
17037,420.0
17038,660.0
17039,720.0
17040,360.0
17041,720.0
17042,720.0
17043,420.0
17044,660.0
17045,720.0
17046,360.0
17047,720.0
17048,720.0
17049,420.0
17050,660.0
17051,720.0
17052,360.0
17053,720.0
17054,720.0
17055,420.0
17056,720.0
17057,660.0
17058,420.0
17059,660.0
17060,720.0
17061,420.0
17062,720.0
17063,660.0
17064,360.0
17065,720.0
17066,720.0
17067,660.0
17068,660.0
17069,720.0
17070,360.0
17071,720.0
17072,720.0
17073,420.0
17074,660.0
17075,720.0
17076,360.0
17077,720.0
17078,720.0
17079,420.0
17080,660.0
17081,720.0
17082,360.0
17083,720.0
17084,720.0
17085,420.0
17086,660.0
17087,720.0
17088,360.0
17089,720.0
17090,720.0
17091,420.0
17092,660.0
17093,720.0
17094,360.0
17095,720.0
17096,720.0
17097,420.0
17098,660.0
17099,720.0
17100,360.0
17101,720.0
17102,720.0
17103,420.0
17104,660.0
17105,720.0
17106,360.0
17107,720.0
17108,720.0
17109,420.0
17110,660.0
17111,720.0
17112,360.0
17113,720.0
17114,720.0
17115,420.0
17116,660.0
17117,720.0
17118,360.0
17119,720.0
17120,720.0
17121,420.0
17122,660.0
17123,720.0
17124,360.0
17125,720.0
17126,720.0
17127,8220.0
17128,360.0
17129,660.0
17130,720.0
17131,480.0
17132,660.0
17133,2160.0
17134,780.0
17135,780.0
17136,420.0
17137,4920.0
17138,6060.0
17139,660.0
17140,420.0
17141,660.0
17142,720.0
17143,180.0
17144,720.0
17145,720.0
17146,540.0
17147,720.0
17148,720.0
17149,420.0
17150,660.0
17151,720.0
17152,360.0
17153,720.0
17154,660.0
17155,480.0
17156,660.0
17157,720.0
17158,360.0
17159,720.0
17160,720.0
17161,420.0
17162,660.0
17163,720.0
17164,360.0
17165,720.0
17166,720.0
17167,420.0
17168,660.0
17169,720.0
17170,360.0
17171,720.0
17172,720.0
17173,420.0
17174,660.0
17175,720.0
17176,420.0
17177,720.0
17178,720.0
17179,360.0
17180,660.0
17181,720.0
17182,360.0
17183,720.0
17184,720.0
17185,420.0
17186,660.0
17187,720.0
17188,360.0
17189,720.0
17190,720.0
17191,420.0
17192,660.0
17193,720.0
17194,360.0
17195,720.0
17196,720.0
17197,420.0
17198,660.0
17199,720.0
17200,360.0
17201,720.0
17202,720.0
17203,420.0
17204,720.0
17205,660.0
17206,600.0
17207,720.0
17208,720.0
17209,180.0
17210,720.0
17211,660.0
17212,360.0
17213,720.0
17214,720.0
17215,420.0
17216,720.0
17217,660.0
17218,360.0
17219,720.0
17220,720.0
17221,420.0
17222,720.0
17223,660.0
17224,420.0
17225,660.0
17226,720.0
17227,420.0
17228,720.0
17229,660.0
17230,420.0
17231,660.0
17232,720.0
17233,420.0
17234,720.0
17235,660.0
17236,420.0
17237,660.0
17238,720.0
17239,420.0
17240,720.0
17241,660.0
17242,420.0
17243,660.0
17244,720.0
17245,420.0
17246,720.0
17247,660.0
17248,420.0
17249,660.0
17250,720.0
17251,420.0
17252,720.0
17253,660.0
17254,360.0
17255,720.0
17256,720.0
17257,420.0
17258,720.0
17259,660.0
17260,420.0
17261,660.0
17262,720.0
17263,420.0
17264,720.0
17265,660.0
17266,600.0
17267,720.0
17268,720.0
17269,180.0
17270,720.0
17271,660.0
17272,420.0
17273,660.0
17274,720.0
17275,420.0
17276,720.0
17277,720.0
17278,360.0
17279,660.0
17280,720.0
17281,420.0
17282,720.0
17283,720.0
17284,780.0
17285,720.0
17286,720.0
17287,180.0
17288,720.0
17289,660.0
17290,420.0
17291,660.0
17292,720.0
17293,420.0
17294,720.0
17295,660.0
17296,840.0
17297,660.0
17298,720.0
17299,240.0
17300,660.0
17301,720.0
17302,360.0
17303,720.0
17304,720.0
17305,420.0
17306,660.0
17307,720.0
17308,360.0
17309,720.0
17310,720.0
17311,420.0
17312,660.0
17313,720.0
17314,360.0
17315,720.0
17316,720.0
17317,420.0
17318,660.0
17319,720.0
17320,360.0
17321,720.0
17322,720.0
17323,420.0
17324,660.0
17325,720.0
17326,360.0
17327,720.0
17328,720.0
17329,420.0
17330,660.0
17331,720.0
17332,360.0
17333,720.0
17334,720.0
17335,420.0
17336,660.0
17337,720.0
17338,360.0
17339,720.0
17340,720.0
17341,420.0
17342,660.0
17343,720.0
17344,360.0
17345,720.0
17346,720.0
17347,420.0
17348,660.0
17349,720.0
17350,360.0
17351,720.0
17352,720.0
17353,420.0
17354,660.0
17355,720.0
17356,360.0
17357,720.0
17358,720.0
17359,420.0
17360,660.0
17361,720.0
17362,420.0
17363,660.0
17364,720.0
17365,420.0
17366,660.0
17367,720.0
17368,360.0
17369,720.0
17370,720.0
17371,420.0
17372,660.0
17373,720.0
17374,360.0
17375,720.0
17376,720.0
17377,420.0
17378,660.0
17379,720.0
17380,360.0
17381,720.0
17382,720.0
17383,420.0
17384,720.0
17385,660.0
17386,360.0
17387,720.0
17388,720.0
17389,420.0
17390,720.0
17391,660.0
17392,360.0
17393,720.0
17394,720.0
17395,420.0
17396,720.0
17397,660.0
17398,600.0
17399,720.0
17400,720.0
17401,420.0
17402,660.0
17403,720.0
17404,360.0
17405,660.0
17406,720.0
17407,480.0
17408,660.0
17409,720.0
17410,360.0
17411,660.0
17412,720.0
17413,480.0
17414,660.0
17415,720.0
17416,360.0
17417,720.0
17418,660.0
17419,480.0
17420,660.0
17421,720.0
17422,360.0
17423,720.0
17424,660.0
17425,480.0
17426,660.0
17427,720.0
17428,360.0
17429,720.0
17430,660.0
17431,480.0
17432,660.0
17433,720.0
17434,360.0
17435,720.0
17436,660.0
17437,480.0
17438,660.0
17439,720.0
17440,360.0
17441,720.0
17442,720.0
17443,420.0
17444,660.0
17445,720.0
17446,360.0
17447,720.0
17448,720.0
17449,420.0
17450,660.0
17451,720.0
17452,600.0
17453,660.0
17454,720.0
17455,240.0
17456,660.0
17457,720.0
17458,360.0
17459,720.0
17460,720.0
17461,420.0
17462,660.0
17463,720.0
17464,360.0
17465,720.0
17466,720.0
17467,420.0
17468,660.0
17469,720.0
17470,360.0
17471,720.0
17472,720.0
17473,420.0
17474,660.0
17475,720.0
17476,360.0
17477,720.0
17478,720.0
17479,420.0
17480,660.0
17481,720.0
17482,360.0
17483,720.0
17484,720.0
17485,420.0
17486,660.0
17487,720.0
17488,360.0
17489,720.0
17490,720.0
17491,420.0
17492,660.0
17493,720.0
17494,600.0
17495,720.0
17496,660.0
17497,480.0
17498,660.0
17499,720.0
17500,360.0
17501,720.0
17502,720.0
17503,420.0
17504,660.0
17505,720.0
17506,360.0
17507,720.0
17508,660.0
17509,480.0
17510,660.0
17511,720.0
17512,360.0
17513,720.0
17514,660.0
17515,480.0
17516,660.0
17517,720.0
17518,360.0
17519,720.0
17520,720.0
17521,420.0
17522,660.0
17523,720.0
17524,360.0
17525,720.0
17526,720.0
17527,420.0
17528,660.0
17529,720.0
17530,360.0
17531,720.0
17532,720.0
17533,420.0
17534,660.0
17535,720.0
17536,360.0
17537,720.0
17538,720.0
17539,420.0
17540,660.0
17541,720.0
17542,360.0
17543,720.0
17544,720.0
17545,660.0
17546,660.0
17547,720.0
17548,360.0
17549,720.0
17550,660.0
17551,480.0
17552,660.0
17553,720.0
17554,360.0
17555,720.0
17556,660.0
17557,480.0
17558,660.0
17559,720.0
17560,360.0
17561,720.0
17562,660.0
17563,480.0
17564,660.0
17565,720.0
17566,600.0
17567,660.0
17568,720.0
17569,420.0
17570,720.0
17571,720.0
17572,360.0
17573,660.0
17574,720.0
17575,420.0
17576,720.0
17577,720.0
17578,360.0
17579,660.0
17580,720.0
17581,420.0
17582,720.0
17583,720.0
17584,360.0
17585,660.0
17586,720.0
17587,420.0
17588,720.0
17589,720.0
17590,360.0
17591,720.0
