,dt
4059,3600.0
4060,3600.0
4061,3600.0
4062,3600.0
4063,3600.0
4064,3600.0
4065,3600.0
4066,3600.0
4067,3600.0
4068,3600.0
4069,3600.0
4070,3600.0
4071,3600.0
4072,3600.0
4073,3600.0
4074,3600.0
4075,3600.0
4076,3600.0
4077,3600.0
4078,3600.0
4079,3600.0
4080,3600.0
4081,3600.0
4082,3600.0
4083,3600.0
4084,3600.0
4085,7200.0
4086,3600.0
4087,3600.0
4088,3600.0
4089,3600.0
4090,3600.0
4091,3600.0
4092,3600.0
4093,3600.0
4094,3600.0
4095,3600.0
4096,3660.0
4097,3540.0
4098,3600.0
4099,3600.0
4100,3600.0
4101,3600.0
4102,3600.0
4103,3600.0
4104,3600.0
4105,3600.0
4106,3600.0
4107,3600.0
4108,3660.0
4109,3540.0
4110,3600.0
4111,3600.0
4112,3600.0
4113,3600.0
4114,3600.0
4115,3600.0
4116,3600.0
4117,3600.0
4118,3600.0
4119,3600.0
4120,3600.0
4121,3600.0
4122,3600.0
4123,3600.0
4124,3600.0
4125,3840.0
4126,3360.0
4127,3600.0
4128,3600.0
4129,3600.0
4130,3660.0
4131,3540.0
4132,3600.0
4133,3600.0
4134,3600.0
4135,3600.0
4136,3600.0
4137,3600.0
4138,3660.0
4139,3600.0
4140,3540.0
4141,3600.0
4142,3600.0
4143,3660.0
4144,3600.0
4145,3540.0
4146,3600.0
4147,3600.0
4148,3600.0
4149,3660.0
4150,3540.0
4151,3600.0
4152,3600.0
4153,7200.0
4154,3600.0
4155,3600.0
4156,3600.0
4157,3600.0
4158,3600.0
4159,7200.0
4160,3600.0
4161,3600.0
4162,3600.0
4163,3600.0
4164,3600.0
4165,3600.0
4166,3600.0
4167,3600.0
4168,3600.0
4169,3600.0
4170,3600.0
4171,3600.0
4172,3600.0
4173,3600.0
4174,3600.0
4175,3600.0
4176,3600.0
4177,3660.0
4178,3540.0
4179,3600.0
4180,3600.0
4181,3600.0
4182,3600.0
4183,3600.0
4184,3600.0
4185,3600.0
4186,3600.0
4187,3660.0
4188,3660.0
4189,3480.0
4190,3600.0
4191,3600.0
4192,3600.0
4193,3600.0
4194,3600.0
4195,3600.0
4196,3600.0
4197,3600.0
4198,3600.0
4199,3600.0
4200,3600.0
4201,3600.0
4202,3600.0
4203,3600.0
4204,3600.0
4205,3600.0
4206,3660.0
4207,3720.0
4208,3540.0
4209,3480.0
4210,3600.0
4211,3600.0
4212,3600.0
4213,3600.0
4214,7200.0
4215,7200.0
4216,3600.0
4217,3600.0
4218,3600.0
4219,3600.0
4220,7200.0
4221,3600.0
4222,3600.0
4223,3660.0
4224,7320.0
4225,3420.0
4226,11040.0
4227,3360.0
4228,3600.0
4229,3600.0
4230,3600.0
4231,3840.0
4232,3360.0
4233,3600.0
4234,3600.0
4235,3600.0
4236,3600.0
4237,3600.0
4238,3660.0
4239,3540.0
4240,3600.0
4241,3600.0
4242,3600.0
4243,3600.0
4244,3600.0
4245,3600.0
4246,3600.0
4247,3600.0
4248,3600.0
4249,3600.0
4250,3600.0
